gw_id,istc_id,corpus_file,gw_url,istc_url
13090,ih00369355,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13090.htm,https://data.cerl.org/istc/ih00369355
13091,ih00370200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13091.htm,https://data.cerl.org/istc/ih00370200
13092,ih00367600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13092.htm,https://data.cerl.org/istc/ih00367600
13093,ih00420580,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13093.htm,https://data.cerl.org/istc/ih00420580
13094,ih00357160,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13094.htm,https://data.cerl.org/istc/ih00357160
13095,ih00339520,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13095.htm,https://data.cerl.org/istc/ih00339520
13096,ih00377780,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13096.htm,https://data.cerl.org/istc/ih00377780
13097,ih00352300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13097.htm,https://data.cerl.org/istc/ih00352300
13098,ih00377790,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13098.htm,https://data.cerl.org/istc/ih00377790
13099,ih00419600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13099.htm,https://data.cerl.org/istc/ih00419600
13100,ih00354400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13100.htm,https://data.cerl.org/istc/ih00354400
13101,ih00399500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13101.htm,https://data.cerl.org/istc/ih00399500
13102,ih00341500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13102.htm,https://data.cerl.org/istc/ih00341500
13103,ih00407000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13103.htm,https://data.cerl.org/istc/ih00407000
13104,ih00411550,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13104.htm,https://data.cerl.org/istc/ih00411550
13105,ih00411600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13105.htm,https://data.cerl.org/istc/ih00411600
13106,ih00411620,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13106.htm,https://data.cerl.org/istc/ih00411620
13107,ih00355000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13107.htm,https://data.cerl.org/istc/ih00355000
13108,ih00345480,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13108.htm,https://data.cerl.org/istc/ih00345480
13109,ih00341800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13109.htm,https://data.cerl.org/istc/ih00341800
13110,ih00411670,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13110.htm,https://data.cerl.org/istc/ih00411670
13111,ih00357900,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13111.htm,https://data.cerl.org/istc/ih00357900
13112,ih00362300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13112.htm,https://data.cerl.org/istc/ih00362300
13113,ih00357050,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13113.htm,https://data.cerl.org/istc/ih00357050
13114,ih00365500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13114.htm,https://data.cerl.org/istc/ih00365500
13115,ih00325700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13115.htm,https://data.cerl.org/istc/ih00325700
13116,ih00370550,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13116.htm,https://data.cerl.org/istc/ih00370550
13117,ih00371000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13117.htm,https://data.cerl.org/istc/ih00371000
13118,ih00338700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13118.htm,https://data.cerl.org/istc/ih00338700
13119,ih00374200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13119.htm,https://data.cerl.org/istc/ih00374200
13120,ih00341700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13120.htm,https://data.cerl.org/istc/ih00341700
13121,ih00352400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13121.htm,https://data.cerl.org/istc/ih00352400
13122,ih00352000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13122.htm,https://data.cerl.org/istc/ih00352000
13123,ih00401300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13123.htm,https://data.cerl.org/istc/ih00401300
13124,ih00392150,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13124.htm,https://data.cerl.org/istc/ih00392150
13125,ih00392200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13125.htm,https://data.cerl.org/istc/ih00392200
13126,ih00392300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13126.htm,https://data.cerl.org/istc/ih00392300
13127,ih00357140,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13127.htm,https://data.cerl.org/istc/ih00357140
13128,ih00422300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13128.htm,https://data.cerl.org/istc/ih00422300
13129,ih00422500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13129.htm,https://data.cerl.org/istc/ih00422500
13130,ig00113190,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13130.htm,https://data.cerl.org/istc/ig00113190
13131,ih00359600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13131.htm,https://data.cerl.org/istc/ih00359600
13132,ih00369800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13132.htm,https://data.cerl.org/istc/ih00369800
13133,ih00339480,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13133.htm,https://data.cerl.org/istc/ih00339480
13134,ih00370510,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13134.htm,https://data.cerl.org/istc/ih00370510
13135,ih00370520,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13135.htm,https://data.cerl.org/istc/ih00370520
13136,ih00357087,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13136.htm,https://data.cerl.org/istc/ih00357087
13137,ih00370280,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13137.htm,https://data.cerl.org/istc/ih00370280
13138,ih00343100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13138.htm,https://data.cerl.org/istc/ih00343100
13139,ih00418200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13139.htm,https://data.cerl.org/istc/ih00418200
1313950N,ih00373800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW1313950N.htm,https://data.cerl.org/istc/ih00373800
13140,ih00375300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13140.htm,https://data.cerl.org/istc/ih00375300
13141,ih00398600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13141.htm,https://data.cerl.org/istc/ih00398600
1314110,ih00427765,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW1314110.htm,https://data.cerl.org/istc/ih00427765
13142,ih00427830,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13142.htm,https://data.cerl.org/istc/ih00427830
13143,ih00357775,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13143.htm,https://data.cerl.org/istc/ih00357775
13144,ih00357785,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13144.htm,https://data.cerl.org/istc/ih00357785
13145,ih00359000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13145.htm,https://data.cerl.org/istc/ih00359000
13146,ih00369300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13146.htm,https://data.cerl.org/istc/ih00369300
13147,ih00351000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13147.htm,https://data.cerl.org/istc/ih00351000
13148,ih00370000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13148.htm,https://data.cerl.org/istc/ih00370000
13149,ih00332310,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13149.htm,https://data.cerl.org/istc/ih00332310
13150,ih00363000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13150.htm,https://data.cerl.org/istc/ih00363000
13151,ih00374000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13151.htm,https://data.cerl.org/istc/ih00374000
13152,ih00427760,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13152.htm,https://data.cerl.org/istc/ih00427760
13153,ih00375100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13153.htm,https://data.cerl.org/istc/ih00375100
13154,ih00377000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13154.htm,https://data.cerl.org/istc/ih00377000
13155,ih00339600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13155.htm,https://data.cerl.org/istc/ih00339600
13156,ih00421000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13156.htm,https://data.cerl.org/istc/ih00421000
13157,ih00384000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13157.htm,https://data.cerl.org/istc/ih00384000
13158,ih00386000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13158.htm,https://data.cerl.org/istc/ih00386000
13159,ih00390400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13159.htm,https://data.cerl.org/istc/ih00390400
13160,ih00419700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13160.htm,https://data.cerl.org/istc/ih00419700
13161,ih00357089,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13161.htm,https://data.cerl.org/istc/ih00357089
13162,ih00394400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13162.htm,https://data.cerl.org/istc/ih00394400
13163,ih00395300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13163.htm,https://data.cerl.org/istc/ih00395300
13164,ih00395400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13164.htm,https://data.cerl.org/istc/ih00395400
1316450N,ih00399750,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW1316450N.htm,https://data.cerl.org/istc/ih00399750
13165,ih00344900,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13165.htm,https://data.cerl.org/istc/ih00344900
13166,ih00399300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13166.htm,https://data.cerl.org/istc/ih00399300
13167,ih00345900,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13167.htm,https://data.cerl.org/istc/ih00345900
13168,ih00419200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13168.htm,https://data.cerl.org/istc/ih00419200
13169,ih00405900,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13169.htm,https://data.cerl.org/istc/ih00405900
13170,ih00342000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13170.htm,https://data.cerl.org/istc/ih00342000
13171,ih00432800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13171.htm,https://data.cerl.org/istc/ih00432800
13172,ih00364200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13172.htm,https://data.cerl.org/istc/ih00364200
13173,ih00360250,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13173.htm,https://data.cerl.org/istc/ih00360250
13174,ih00369150,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13174.htm,https://data.cerl.org/istc/ih00369150
13175,ih00346300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13175.htm,https://data.cerl.org/istc/ih00346300
13176,ih00420445,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13176.htm,https://data.cerl.org/istc/ih00420445
13177,ih00376000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13177.htm,https://data.cerl.org/istc/ih00376000
13178,ih00341860,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13178.htm,https://data.cerl.org/istc/ih00341860
13179,ih00376850,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13179.htm,https://data.cerl.org/istc/ih00376850
13180,ih00427770,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13180.htm,https://data.cerl.org/istc/ih00427770
13181,ih00377450,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13181.htm,https://data.cerl.org/istc/ih00377450
13182,ih00377700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13182.htm,https://data.cerl.org/istc/ih00377700
13183,ih00339190,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13183.htm,https://data.cerl.org/istc/ih00339190
13184,ih00346500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13184.htm,https://data.cerl.org/istc/ih00346500
13185,ih00378100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13185.htm,https://data.cerl.org/istc/ih00378100
13186,ih00377600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13186.htm,https://data.cerl.org/istc/ih00377600
13187,ih00378500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13187.htm,https://data.cerl.org/istc/ih00378500
13188,ih00339800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13188.htm,https://data.cerl.org/istc/ih00339800
13189,ih00380495,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13189.htm,https://data.cerl.org/istc/ih00380495
13190,ih00380500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13190.htm,https://data.cerl.org/istc/ih00380500
13191,ih00339000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13191.htm,https://data.cerl.org/istc/ih00339000
13192,ih00347000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13192.htm,https://data.cerl.org/istc/ih00347000
1319250N,ih00373800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW1319250N.htm,https://data.cerl.org/istc/ih00373800
13193,ih00418800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13193.htm,https://data.cerl.org/istc/ih00418800
13194,ih00389000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13194.htm,https://data.cerl.org/istc/ih00389000
13195,ih00383000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13195.htm,https://data.cerl.org/istc/ih00383000
13196,ih00385000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13196.htm,https://data.cerl.org/istc/ih00385000
13197,ih00386050,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13197.htm,https://data.cerl.org/istc/ih00386050
13198,ih00387000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13198.htm,https://data.cerl.org/istc/ih00387000
13199,ih00388000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13199.htm,https://data.cerl.org/istc/ih00388000
13200,ih00389800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13200.htm,https://data.cerl.org/istc/ih00389800
13201,ih00339490,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13201.htm,https://data.cerl.org/istc/ih00339490
13202,ih00390500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13202.htm,https://data.cerl.org/istc/ih00390500
13203,ih00427880,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13203.htm,https://data.cerl.org/istc/ih00427880
13204,ih00390700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13204.htm,https://data.cerl.org/istc/ih00390700
13205,ih00344550,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13205.htm,https://data.cerl.org/istc/ih00344550
13206,ih00352700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13206.htm,https://data.cerl.org/istc/ih00352700
13207,ih00347700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13207.htm,https://data.cerl.org/istc/ih00347700
13208,ih00393600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13208.htm,https://data.cerl.org/istc/ih00393600
13209,ih00381100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13209.htm,https://data.cerl.org/istc/ih00381100
13210,ih00340000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13210.htm,https://data.cerl.org/istc/ih00340000
13211,ih00424000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13211.htm,https://data.cerl.org/istc/ih00424000
13212,ih00419000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13212.htm,https://data.cerl.org/istc/ih00419000
13213,ih00343200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13213.htm,https://data.cerl.org/istc/ih00343200
13214,ih00343210,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13214.htm,https://data.cerl.org/istc/ih00343210
13215,ih00353500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13215.htm,https://data.cerl.org/istc/ih00353500
13216,ih00423000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13216.htm,https://data.cerl.org/istc/ih00423000
13217,ih00426000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13217.htm,https://data.cerl.org/istc/ih00426000
13218,ih00341880,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13218.htm,https://data.cerl.org/istc/ih00341880
13219,ih00349000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13219.htm,https://data.cerl.org/istc/ih00349000
13220,ih00357100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13220.htm,https://data.cerl.org/istc/ih00357100
13221,ih00348000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13221.htm,https://data.cerl.org/istc/ih00348000
13222,ih00397000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13222.htm,https://data.cerl.org/istc/ih00397000
13223,ih00397100,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13223.htm,https://data.cerl.org/istc/ih00397100
13224,ih00339505,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13224.htm,https://data.cerl.org/istc/ih00339505
13225,ih00343300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13225.htm,https://data.cerl.org/istc/ih00343300
13226,ih00427890,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13226.htm,https://data.cerl.org/istc/ih00427890
13227,ih00335240,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13227.htm,https://data.cerl.org/istc/ih00335240
13228,ih00354700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13228.htm,https://data.cerl.org/istc/ih00354700
13229,ih00399400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13229.htm,https://data.cerl.org/istc/ih00399400
13230,ih00339200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13230.htm,https://data.cerl.org/istc/ih00339200
13231,ih00339300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13231.htm,https://data.cerl.org/istc/ih00339300
13232,ih00427800,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13232.htm,https://data.cerl.org/istc/ih00427800
13233,ih00399000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13233.htm,https://data.cerl.org/istc/ih00399000
13234,ih00411400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13234.htm,https://data.cerl.org/istc/ih00411400
13235,ih00424600,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13235.htm,https://data.cerl.org/istc/ih00424600
13236,ih00335280,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13236.htm,https://data.cerl.org/istc/ih00335280
13237,ih00405050,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13237.htm,https://data.cerl.org/istc/ih00405050
13238,ih00345490,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13238.htm,https://data.cerl.org/istc/ih00345490
13239,ih00419300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13239.htm,https://data.cerl.org/istc/ih00419300
13240,ih00427763,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13240.htm,https://data.cerl.org/istc/ih00427763
13241,ih00406000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13241.htm,https://data.cerl.org/istc/ih00406000
13242,ih00406400,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13242.htm,https://data.cerl.org/istc/ih00406400
13243,ih00345450,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13243.htm,https://data.cerl.org/istc/ih00345450
13244,ih00405000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13244.htm,https://data.cerl.org/istc/ih00405000
13245,ih00354000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13245.htm,https://data.cerl.org/istc/ih00354000
13246,ih00360200,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13246.htm,https://data.cerl.org/istc/ih00360200
13247,ih00369153,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13247.htm,https://data.cerl.org/istc/ih00369153
13248,ih00378170,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13248.htm,https://data.cerl.org/istc/ih00378170
13249,ih00379000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13249.htm,https://data.cerl.org/istc/ih00379000
13250,ih00382000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13250.htm,https://data.cerl.org/istc/ih00382000
13251,ih00422000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13251.htm,https://data.cerl.org/istc/ih00422000
13252,ih00383500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13252.htm,https://data.cerl.org/istc/ih00383500
13253,ih00395000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13253.htm,https://data.cerl.org/istc/ih00395000
13254,ih00395050,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13254.htm,https://data.cerl.org/istc/ih00395050
13255,ih00401290,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13255.htm,https://data.cerl.org/istc/ih00401290
13256,ih00401000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13256.htm,https://data.cerl.org/istc/ih00401000
13257,ih00401270,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13257.htm,https://data.cerl.org/istc/ih00401270
13258,ih00401500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13258.htm,https://data.cerl.org/istc/ih00401500
13259,ih00410500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13259.htm,https://data.cerl.org/istc/ih00410500
13260,ih00343500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13260.htm,https://data.cerl.org/istc/ih00343500
13261,ih00341900,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13261.htm,https://data.cerl.org/istc/ih00341900
13262,ih00404000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13262.htm,https://data.cerl.org/istc/ih00404000
13263,ih00412000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13263.htm,https://data.cerl.org/istc/ih00412000
13264,ih00359640,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13264.htm,https://data.cerl.org/istc/ih00359640
13265,ih00359638,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13265.htm,https://data.cerl.org/istc/ih00359638
13266,ih00359642,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13266.htm,https://data.cerl.org/istc/ih00359642
13267,ih00359635,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13267.htm,https://data.cerl.org/istc/ih00359635
13268,ih00365000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13268.htm,https://data.cerl.org/istc/ih00365000
13269,ih00369000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13269.htm,https://data.cerl.org/istc/ih00369000
13270,ih00339550,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13270.htm,https://data.cerl.org/istc/ih00339550
13271,ih00369170,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13271.htm,https://data.cerl.org/istc/ih00369170
13272,ih00397300,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13272.htm,https://data.cerl.org/istc/ih00397300
13273,ih00393700,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13273.htm,https://data.cerl.org/istc/ih00393700
13274,ih00396000,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13274.htm,https://data.cerl.org/istc/ih00396000
13275,ih00396500,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13275.htm,https://data.cerl.org/istc/ih00396500
13276,ih00401250,horae-gw-corpus.csv,https://gesamtkatalogderwiegendrucke.de/docs/GW13276.htm,https://data.cerl.org/istc/ih00401250
