gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note,corpus_file
M3892910,"Rosarium Beatae Mariae Virginis, niederl.","Rosarium Beatae Mariae Virginis, niederl. Antwerpen: Adriaan van Liesveldt, [um 1500]. 4°",Antwerpen,1500,1500,niederl.,ip01072200,https://gesamtkatalogderwiegendrucke.de/docs/M3892910.htm,https://data.cerl.org/istc/ip01072200,,supplementary-gw-corpus.csv
M38930,Rosarium odor vitae.,"Rosarium odor vitae. [Gaeta: Andreas Fritag, um 1487]. 4°",Gaeta,1487,1487,,ir00318600,https://gesamtkatalogderwiegendrucke.de/docs/M38930.htm,https://data.cerl.org/istc/ir00318600,,supplementary-gw-corpus.csv
M3893050,Rosarium odor vitae.,"Rosarium odor vitae. [Neapel: Matthias von Olmütz, um 1480]. 4°",Neapel,1480,1480,,ir00318590,https://gesamtkatalogderwiegendrucke.de/docs/M3893050.htm,https://data.cerl.org/istc/ir00318590,,supplementary-gw-corpus.csv
M38932,Rosarium odor vitae.,"Rosarium odor vitae. [Neapel: Christian Preller, um 1490]. 4°",Neapel,1490,1490,,ir00318700,https://gesamtkatalogderwiegendrucke.de/docs/M38932.htm,https://data.cerl.org/istc/ir00318700,,supplementary-gw-corpus.csv
M39183,"Rupe, Alanus de: Compendium psalterii beatissimae trinitatis. Davor: Sixtus IV., Papst: Bulla confirmationis et indulgentiarum psalterii virginis Mariae.","Rupe, Alanus de: Compendium psalterii beatissimae trinitatis. Davor: Sixtus IV., Papst: Bulla confirmationis et indulgentiarum psalterii virginis Mariae. [Strassburg(?): Johann Prüss(?), um 1490]. 8°",Strassburg(?),1490,1490,,,https://gesamtkatalogderwiegendrucke.de/docs/M39183.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M3918420,"Rupe, Alanus de: De psalterio Beatae Mariae Virginis.","Rupe, Alanus de: De psalterio Beatae Mariae Virginis. [Lübeck: Lukas Brandis, um 1478]. 8°",Lübeck,1478,1478,,ir00359000,https://gesamtkatalogderwiegendrucke.de/docs/M3918420.htm,https://data.cerl.org/istc/ir00359000,,supplementary-gw-corpus.csv
M39192,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Augsburg: Anton Sorg, 1492. 4°",Augsburg,1492,1492,,ir00361900,https://gesamtkatalogderwiegendrucke.de/docs/M39192.htm,https://data.cerl.org/istc/ir00361900,,supplementary-gw-corpus.csv
M39193,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Augsburg: Anton Sorg, 1492. 4°",Augsburg,1492,1492,,ir00362000,https://gesamtkatalogderwiegendrucke.de/docs/M39193.htm,https://data.cerl.org/istc/ir00362000,,supplementary-gw-corpus.csv
M39194,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Augsburg: Lukas Zeissenmair, 29.VII.1495. 4°",Augsburg,1495,1495,,ir00363100,https://gesamtkatalogderwiegendrucke.de/docs/M39194.htm,https://data.cerl.org/istc/ir00363100,,supplementary-gw-corpus.csv
M39196,"Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter und Rosenkranz unserer lieben Frau. Nürnberg, 1491. 4°",Nürnberg,1491,1491,,,https://gesamtkatalogderwiegendrucke.de/docs/M39196.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,supplementary-gw-corpus.csv
M39197,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 15.III.1483. 4°",Ulm,1483,1483,,ir00361600,https://gesamtkatalogderwiegendrucke.de/docs/M39197.htm,https://data.cerl.org/istc/ir00361600,,supplementary-gw-corpus.csv
M39199,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1489. 4°",Ulm,1489,1489,,ir00361800,https://gesamtkatalogderwiegendrucke.de/docs/M39199.htm,https://data.cerl.org/istc/ir00361800,,supplementary-gw-corpus.csv
M39200,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1492. 8°",Ulm,1492,1492,,ir00362900,https://gesamtkatalogderwiegendrucke.de/docs/M39200.htm,https://data.cerl.org/istc/ir00362900,,supplementary-gw-corpus.csv
M39202,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1492. 4°",Ulm,1492,1492,,ir00363000,https://gesamtkatalogderwiegendrucke.de/docs/M39202.htm,https://data.cerl.org/istc/ir00363000,,supplementary-gw-corpus.csv
M39204,"Rupe, Alanus de: Von dem Psalter unserer lieben Frau.","Rupe, Alanus de: Von dem Psalter unserer lieben Frau. Ulm: Konrad Dinckmut, 1496. 4°",Ulm,1496,1496,,ir00363200,https://gesamtkatalogderwiegendrucke.de/docs/M39204.htm,https://data.cerl.org/istc/ir00363200,,supplementary-gw-corpus.csv
M39205,"Rupe, Alanus de: De utilitate Psalterii Mariae.","Rupe, Alanus de: De utilitate Psalterii Mariae. [Gripsholm: Kartäuserkloster Mariefred], 24.III.1498. 4°",Gripsholm,1498,1498,,ir00361000,https://gesamtkatalogderwiegendrucke.de/docs/M39205.htm,https://data.cerl.org/istc/ir00361000,,supplementary-gw-corpus.csv
M39208,"Rupe, Alanus de: De utilitate Psalterii Marie, niederl.","Rupe, Alanus de: De utilitate Psalterii Marie, niederl. [Utrecht: t. G., nach 30.V.1480]. 4°",Utrecht,1480,1480,niederl.,ir00360500,https://gesamtkatalogderwiegendrucke.de/docs/M39208.htm,https://data.cerl.org/istc/ir00360500,,supplementary-gw-corpus.csv
M41162,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 28.VIII.1484. 2°",Augsburg,1484,1484,,is00366000,https://gesamtkatalogderwiegendrucke.de/docs/M41162.htm,https://data.cerl.org/istc/is00366000,,supplementary-gw-corpus.csv
M41163,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 21.VII.1488. 2°",Augsburg,1488,1488,,is00366200,https://gesamtkatalogderwiegendrucke.de/docs/M41163.htm,https://data.cerl.org/istc/is00366200,,supplementary-gw-corpus.csv
M41165,Seelenwurzgarten.,"Seelenwurzgarten. Augsburg: Johann Schönsperger, 8.VI.1496. 2°",Augsburg,1496,1496,,is00366300,https://gesamtkatalogderwiegendrucke.de/docs/M41165.htm,https://data.cerl.org/istc/is00366300,,supplementary-gw-corpus.csv
M41167,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 26.VII.1483. 2°",Ulm,1483,1483,,is00364000,https://gesamtkatalogderwiegendrucke.de/docs/M41167.htm,https://data.cerl.org/istc/is00364000,,supplementary-gw-corpus.csv
M41170,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 4.X.1483. 2°",Ulm,1483,1483,,is00365000,https://gesamtkatalogderwiegendrucke.de/docs/M41170.htm,https://data.cerl.org/istc/is00365000,,supplementary-gw-corpus.csv
M41173,Seelenwurzgarten.,"Seelenwurzgarten. Ulm: Konrad Dinckmut, 18.XII.1488. 2°",Ulm,1488,1488,,is00366250,https://gesamtkatalogderwiegendrucke.de/docs/M41173.htm,https://data.cerl.org/istc/is00366250,,supplementary-gw-corpus.csv
M41175,Seelenwurzgarten.,"Seelenwurzgarten. Nürnberg: Friedrich Creussner, 1473. 2°",Nürnberg,1473,1473,,is00362000,https://gesamtkatalogderwiegendrucke.de/docs/M41175.htm,https://data.cerl.org/istc/is00362000,,supplementary-gw-corpus.csv
M41177,Seelenwurzgarten.,"Seelenwurzgarten. Nürnberg: Friedrich Creussner, 1474. 2°",Nürnberg,1474,1474,,is00363000,https://gesamtkatalogderwiegendrucke.de/docs/M41177.htm,https://data.cerl.org/istc/is00363000,,supplementary-gw-corpus.csv
M41179,"Seelenwurzgarten, niederdeutsch.","Seelenwurzgarten, niederdeutsch. [Lübeck: Lukas Brandis, 1474]. 2°",Lübeck,1474,1474,niederdeutsch,is00363500,https://gesamtkatalogderwiegendrucke.de/docs/M41179.htm,https://data.cerl.org/istc/is00363500,,supplementary-gw-corpus.csv
XI321H,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: für Simon Vostre, 2.VI.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI321H.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427A,Horae. Officium beatae Mariae.,"Horae. Officium beatae Mariae. Venedig: Nicolas Jenson, 1478. 8°",Venedig,1478,1478,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427B,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 12.IV.1488.",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427C,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, 16.IX.1488. 4°",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427D,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet, 15.I.1494. 8°",Paris,1494,1494,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427E,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 13.I.1495/96. 8°",Paris,1495,1496,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427F,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet für Simon Vostre, 14.XII.1497.",Paris,1497,1497,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI427G,Horae ad usum Parisiensem (Paris).,"Horae ad usum Parisiensem (Paris). Paris: Philippe Pigouchet, 24.XII.1497. 8°",Paris,1497,1497,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI427G.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428A,Horae ad usum Noviomensem (Noyon).,"Horae ad usum Noviomensem (Noyon). Paris: Philippe Pigouchet für Simon Vostre, 27.VIII.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428B,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver, 21.IX.1498.",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428C,Horae. Heures à l’usage de Verdun.,"Horae. Heures à l’usage de Verdun. Paris: Philippe Pigouchet, 27.X.1498. 8°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428D,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver, 16.V.1499. 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428E,Horae ad usum Carnotensem (Chartres).,"Horae ad usum Carnotensem (Chartres). Paris: Philippe Pigouchet für Simon Vostre, 2.VI.1499. 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428F,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: für Simon Vostre, 20.XII.1499 . 8°",Paris,1499,1499,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428G,Horae. Officium beatae Mariae.,"Horae. Officium beatae Mariae. Venedig: Gregorius de Gregoriis, 1500. 8°",Venedig,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428G.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428H,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet für Simon Vostre, 7.V.1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428H.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428I,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, 27.V.1500.",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428I.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI428K,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Thielmann Kerver für Guillaume Eustace, 4.VII.1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI428K.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI429A,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Lyon: [Jacobinus Suigus und Nicolaus de Benedictis für] Boninus de Boninis, 26.VIII.1500. 8°",Lyon,1500,1500,,ih00406550,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429A.htm,https://data.cerl.org/istc/ih00406550,,horae-gw-corpus.csv
XI429B,"Horae. Devotiones et precationes ad BMV, S. Josephum, SS. Joachim et Annam. 4°","Horae. Devotiones et precationes ad BMV, S. Josephum, SS. Joachim et Annam. 4°",,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI429C,Horae ad usum curiae Romanae. 8°,Horae ad usum curiae Romanae. 8°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI429D,Horae. Officium BMV sec. consuetudinem Romanae curiae.,Horae. Officium BMV sec. consuetudinem Romanae curiae. [um 1488]. 12°,,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI429D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI436A,Horae.,"Horae. [Kirchheim]: Markus Reinhard, [1490]. 8°",Kirchheim,1490,1490,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI436A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI443A,Horae. Hortulus animae.,"Horae. Hortulus animae. Nürnberg: Friedrich Peypus für Johann Koberger, 1500.",Nürnberg,1500,1500,,ih00485700,https://gesamtkatalogderwiegendrucke.de/docs/GWXI443A.htm,https://data.cerl.org/istc/ih00485700,,horae-gw-corpus.csv
XI461AP,"Horae, niederdeutsch.","Horae, niederdeutsch. Leipzig: Konrad Kachelofen, 22.II.1513. 8°",Leipzig,,,niederdeutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI461AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI467AP,"Horae, niederdeutsch.","Horae, niederdeutsch. [Lübeck: Steffen Arndes, um 1505]. 8°",Lübeck,1505,1505,niederdeutsch,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI467AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI468BP,"Horae, niederländisch. Seven Gebeden.","Horae, niederländisch. Seven Gebeden. [Zwolle: Peter van Os, nach 1500]. 8°",Zwolle,1500,1500,niederl.,ig00111800,https://gesamtkatalogderwiegendrucke.de/docs/GWXI468BP.htm,https://data.cerl.org/istc/ig00111800,,horae-gw-corpus.csv
XI483A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI483B,Horae ad usum Parisiensem.,Horae ad usum Parisiensem. Paris. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI483C,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: [Philippe Pigouchet für] Enguilbert und Geoffroi de Marnef, [um 1489(?)]. 8°",Paris,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI483D,Horae. Officium BMV.,"Horae. Officium BMV. Paris: Philippe Pigouchet für Simon Vostre, 1484. 4°",Paris,1484,1484,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI483E,Horae. Officium BMV.,"Horae. Officium BMV. Paris: Jean Poitevin, 1488. 8°",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI483F,Horae ad usum Parisiensem.,"Horae ad usum Parisiensem. Paris, 1500. 4°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI486A,Horae ad usum Ebroicensem (Évreux) (Almanach 1513–1530).,Horae ad usum Ebroicensem (Évreux) (Almanach 1513–1530). Paris: für Simon Vostre. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI486A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI487A,Horae ad usum Romanum. 4 (64?)°,Horae ad usum Romanum. 4 (64?)°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI487A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI506AP,"Horae ad usum Anbianensem (Amiens), franz.","Horae ad usum Anbianensem (Amiens), franz. Paris: [Philippe Pigouchet für Simon Vostre, um 1502]. 8°",Paris,1502,1502,franz.,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI506AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI519A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Thielmann Kerver für Gilles Remacle. 8°,Paris,,,,ih00412350,https://gesamtkatalogderwiegendrucke.de/docs/GWXI519A.htm,https://data.cerl.org/istc/ih00412350,,horae-gw-corpus.csv
XI519B,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Guillaume Anabat für Gilles und Germain Hardouyn. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI519B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI549AP,Horae ad usum Romanum (Almanach 1489-1508).,Horae ad usum Romanum (Almanach 1489-1508). [Paris: Antoine Verard]. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI549AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI553A,Horae ad usum Romanum (Almanach 1516–1530). 12°,Horae ad usum Romanum (Almanach 1516–1530). 12°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI553AP,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Thielmann Kerver, nach 1500]. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI553B,Horae ad usum Sarum (Salisbury) (Almanach 1503–1520).,Horae ad usum Sarum (Salisbury) (Almanach 1503–1520). [Paris: Guillaume Le Rouge] für Antoine Vérard. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI553C,Horae ad usum Sarum (Salisbury).,Horae ad usum Sarum (Salisbury). [Paris: Pierre Le Dru(?) für Jean Poitevin]. 8°,Paris,,,,ih00425600,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553C.htm,https://data.cerl.org/istc/ih00425600,,horae-gw-corpus.csv
XI598A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Nicolas Higman für Simon Vostre. 8°,Paris,,,,ih00417200; ih00417300,https://gesamtkatalogderwiegendrucke.de/docs/GWXI598A.htm,https://data.cerl.org/istc/ih00417200; https://data.cerl.org/istc/ih00417300,,horae-gw-corpus.csv
XI598B,"Horae ad usum Romanum, spanisch.","Horae ad usum Romanum, spanisch. Paris: Nicolas Higman für Simon Vostre, [um 1520]. 4°",Paris,,,,ih00401280,https://gesamtkatalogderwiegendrucke.de/docs/GWXI598B.htm,https://data.cerl.org/istc/ih00401280,,horae-gw-corpus.csv
XI599A,Horae ad usum Namnetensem (Nantes) (Almanach 1502–1520).,Horae ad usum Namnetensem (Nantes) (Almanach 1502–1520). Paris: [Philippe Pigouchet] für Simon Vostre. 8°,Paris,,,,ih00348200,https://gesamtkatalogderwiegendrucke.de/docs/GWXI599A.htm,https://data.cerl.org/istc/ih00348200,,horae-gw-corpus.csv
XI599B,Horae ad usum Parisiensem.,Horae ad usum Parisiensem. [Paris: für Antoine Vérard(?)]. 8°,Paris,,,,"ih00357020,1",https://gesamtkatalogderwiegendrucke.de/docs/GWXI599B.htm,"https://data.cerl.org/istc/ih00357020,1",,horae-gw-corpus.csv
XI612A,Horae. Les Grandes Suffrages.,Horae. Les Grandes Suffrages. [Paris]: für Simon Vostre.,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI612A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden,horae-gw-corpus.csv
XI612BP,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Paris: Jean Barbier, um 1510].",Paris,,,,ih00420620,https://gesamtkatalogderwiegendrucke.de/docs/GWXI612BP.htm,https://data.cerl.org/istc/ih00420620,,horae-gw-corpus.csv
