gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note
13293,Horae ad usum Turonensem (Tours) (Almanach 1489–1508).,"Horae ad usum Turonensem (Tours) (Almanach 1489–1508). Paris: Philippe Pigouchet für Simon Vostre, 13.III.1491/92. 4°",Paris,1491,1492,,ih00427850,https://gesamtkatalogderwiegendrucke.de/docs/GW13293.htm,https://data.cerl.org/istc/ih00427850,
1329350N,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet, um 1492/93]. 8°",Paris,1492,1493,,ih00370560,https://gesamtkatalogderwiegendrucke.de/docs/GW1329350N.htm,https://data.cerl.org/istc/ih00370560,
13294,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 2.VIII.1493. 4°",Paris,1493,1493,,ih00375000,https://gesamtkatalogderwiegendrucke.de/docs/GW13294.htm,https://data.cerl.org/istc/ih00375000,
13295,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot] für Antoine Vérard, [vor 25.X.1499]. 4°",Paris,1499,1499,,ih00392450,https://gesamtkatalogderwiegendrucke.de/docs/GW13295.htm,https://data.cerl.org/istc/ih00392450,
13296,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: Antoine Vérard, [um 1490]. 8°",Paris,1490,1490,,ih00364150,https://gesamtkatalogderwiegendrucke.de/docs/GW13296.htm,https://data.cerl.org/istc/ih00364150,
13297,Horae ad usum Romanum (Almanach 1494–1520).,"Horae ad usum Romanum (Almanach 1494–1520). [Paris]: Johann Philippi für Thielmann Kerver, 20.XII.1497. 8°",Paris,1497,1497,,ih00392000,https://gesamtkatalogderwiegendrucke.de/docs/GW13297.htm,https://data.cerl.org/istc/ih00392000,
13298,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). Paris: Thielmann Kerver, 28.X.1498. 4°",Paris,1498,1498,,ih00396550,https://gesamtkatalogderwiegendrucke.de/docs/GW13298.htm,https://data.cerl.org/istc/ih00396550,
13299,Horae ad usum Sarum (Salisbury) (Almanach 1500–1521).,"Horae ad usum Sarum (Salisbury) (Almanach 1500–1521). [Paris: Etienne Jehannot(?) oder Jean Jehannot(?), nicht vor 1500]. 8°",Paris,1500,1500,,ih00425500,https://gesamtkatalogderwiegendrucke.de/docs/GW13299.htm,https://data.cerl.org/istc/ih00425500,
13300,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris: André Bocard(?) für] Antoine Vérard, 2.V.1500. 4°",Paris,1500,1500,,ih00405600,https://gesamtkatalogderwiegendrucke.de/docs/GW13300.htm,https://data.cerl.org/istc/ih00405600,
13301,Horae ad usum Parisiensem (Paris) (Almanach 1497–1520).,"Horae ad usum Parisiensem (Paris) (Almanach 1497–1520). [Paris]: Thielmann Kerver für Guillaume Eustace, 20.VI.1500. 4°",Paris,1500,1500,,ih00357000,https://gesamtkatalogderwiegendrucke.de/docs/GW13301.htm,https://data.cerl.org/istc/ih00357000,
13302,"Horae ad usum Cenomanensem (Le Mans), Aurelianensem (Orléans) bzw. Turonensem (Tours) (Almanach 1497–1520).","Horae ad usum Cenomanensem (Le Mans), Aurelianensem (Orléans) bzw. Turonensem (Tours) (Almanach 1497–1520). Paris: [André Bocard für Antoine Vérard], 14.VIII.1500. 8°",Paris,1500,1500,,ih00343370,https://gesamtkatalogderwiegendrucke.de/docs/GW13302.htm,https://data.cerl.org/istc/ih00343370,
13303,Horae ad usum Bituricensem (Bourges) (Almanach 1497–1520).,"Horae ad usum Bituricensem (Bourges) (Almanach 1497–1520). [Paris: André Bocard] für Antoine Vérard, 9.II.1500/01. 4°",Paris,1500,1501,,ih00341000,https://gesamtkatalogderwiegendrucke.de/docs/GW13303.htm,https://data.cerl.org/istc/ih00341000,
13304,Horae ad usum Turonensem (Tours) (Almanach 1497–1520).,"Horae ad usum Turonensem (Tours) (Almanach 1497–1520). Paris: [André Bocard] für Antoine Vérard, 9.II.1500/01. 8°",Paris,1500,1501,,ih00427893,https://gesamtkatalogderwiegendrucke.de/docs/GW13304.htm,https://data.cerl.org/istc/ih00427893,
13305,Horae ad usum Romanum (Almanach 1494–1520).,"Horae ad usum Romanum (Almanach 1494–1520). Paris: Georg Wolff und Johann Philippi, 20.IX.1494. 8 °",Paris,1494,1494,,ih00376950,https://gesamtkatalogderwiegendrucke.de/docs/GW13305.htm,https://data.cerl.org/istc/ih00376950,
13306,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 6.X.1495. 4°",Paris,1495,1495,,ih00378000,https://gesamtkatalogderwiegendrucke.de/docs/GW13306.htm,https://data.cerl.org/istc/ih00378000,
13307,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 17.IX.1496. 4°",Paris,1496,1496,,ih00380000,https://gesamtkatalogderwiegendrucke.de/docs/GW13307.htm,https://data.cerl.org/istc/ih00380000,
13308,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot] für Antoine Vérard, [um 1497]. 4 °",Paris,1497,1497,,ih00392430,https://gesamtkatalogderwiegendrucke.de/docs/GW13308.htm,https://data.cerl.org/istc/ih00392430,
13309,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot] für Antoine Vérard, [um 1497/98]. 4°",Paris,1497,1498,,ih00392400,https://gesamtkatalogderwiegendrucke.de/docs/GW13309.htm,https://data.cerl.org/istc/ih00392400,
13310,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 4.XI.1497. 4°",Paris,1497,1497,,ih00390000,https://gesamtkatalogderwiegendrucke.de/docs/GW13310.htm,https://data.cerl.org/istc/ih00390000,
13311,Horae ad usum Romanum (Almanach 1498–1508).,"Horae ad usum Romanum (Almanach 1498–1508). [Paris: Etienne Jehannot, nicht vor 1498]. 4°",Paris,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13311.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13312,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot] für Antoine Vérard, 10.VIII.1498. 4°",Paris,1498,1498,,ih00393900,https://gesamtkatalogderwiegendrucke.de/docs/GW13312.htm,https://data.cerl.org/istc/ih00393900,
13313,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Etienne Jehannot] für Antoine Vérard, [nach 21.VIII.1498]. 4°",Paris,1498,1498,,ih00397200,https://gesamtkatalogderwiegendrucke.de/docs/GW13313.htm,https://data.cerl.org/istc/ih00397200,
13314,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). [Paris: Philippe Pigouchet] für Simon Vostre, 22.VIII.1498. 4°",Paris,1498,1498,,ih00394000,https://gesamtkatalogderwiegendrucke.de/docs/GW13314.htm,https://data.cerl.org/istc/ih00394000,
13315,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). [Paris]: Thielmann Kerver für sich selbst, Gilles Remacle und Guillaume Eustace, 14.XI.[1500(?)]. 8°",Paris,1500,1500,,ih00408000,https://gesamtkatalogderwiegendrucke.de/docs/GW13315.htm,https://data.cerl.org/istc/ih00408000,
13316,Horae ad usum Romanum (Almanach 1488–1508).,"Horae ad usum Romanum (Almanach 1488–1508). Paris: Jean Du Pré, 28.III.1487/88. 4°",Paris,1487,1488,,ih00359630,https://gesamtkatalogderwiegendrucke.de/docs/GW13316.htm,https://data.cerl.org/istc/ih00359630,
13317,Horae ad usum Romanum (Almanach 1489–1508).,"Horae ad usum Romanum (Almanach 1489–1508). [Paris]: Antoine Vérard, 10.IV.1489/90. 8°",Paris,1489,1490,,ih00360500,https://gesamtkatalogderwiegendrucke.de/docs/GW13317.htm,https://data.cerl.org/istc/ih00360500,
13318,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Philippe Pigouchet] für Simon Vostre, [um 1500]. 4°",Paris,1500,1500,,ih00410000,https://gesamtkatalogderwiegendrucke.de/docs/GW13318.htm,https://data.cerl.org/istc/ih00410000,
13319,Horae ad usum Ebroicensem (Évreux).,"Horae ad usum Ebroicensem (Évreux). [Poitiers: Jean Bouyer, um 1479]. 8°",Poitiers,1479,1479,,ih00344400,https://gesamtkatalogderwiegendrucke.de/docs/GW13319.htm,https://data.cerl.org/istc/ih00344400,
13320,Horae ad usum Andegavensem (Angers).,"Horae ad usum Andegavensem (Angers). Poitiers: Jean Bouyer und Pierre Bellescullée, [um 1489]. 8°",Poitiers,1489,1489,,ih00338300,https://gesamtkatalogderwiegendrucke.de/docs/GW13320.htm,https://data.cerl.org/istc/ih00338300,
13321,Horae ad usum Sarum (Salisbury)(?).,"Horae ad usum Sarum (Salisbury)(?). [Rouen, um 1494(?)]. 8°",Rouen,1494,1494,,ih00420570,https://gesamtkatalogderwiegendrucke.de/docs/GW13321.htm,https://data.cerl.org/istc/ih00420570,
13322,Horae ad usum Lexoviensem (Lisieux).,"Horae ad usum Lexoviensem (Lisieux). Rouen: Jacques Le Forestier, 4.X.1494. 8°",Rouen,1494,1494,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13322.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13323,Horae ad usum Rothomagensem (Rouen).,"Horae ad usum Rothomagensem (Rouen). Rouen: Jacques Le Forestier, [um 1498]. 8°",Rouen,1498,1498,,,https://gesamtkatalogderwiegendrucke.de/docs/GW13323.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
13324,Horae ad usum Macloviensem (Saint-Malo) (Almanach 1493–1513?).,"Horae ad usum Macloviensem (Saint-Malo) (Almanach 1493–1513?). Rouen: Jacques Le Forestier für Robert Macé in Caen, 30.V.1498. 8°",Rouen,1498,1498,,ih00347500,https://gesamtkatalogderwiegendrucke.de/docs/GW13324.htm,https://data.cerl.org/istc/ih00347500,
13325,Horae ad usum Ambianensem (Amiens).,"Horae ad usum Ambianensem (Amiens). Rouen: Jean Le Bourgeois, [um 1499]. 8°",Rouen,1499,1499,,ih00338000,https://gesamtkatalogderwiegendrucke.de/docs/GW13325.htm,https://data.cerl.org/istc/ih00338000,
13326,Horae ad usum ecclesiae maioris monasterii Turonensis (Marmoutier-lès-Tours).,"Horae ad usum ecclesiae maioris monasterii Turonensis (Marmoutier-lès-Tours). Tours: Mathieu Latheron auf Veranlassung von Jean Turreau, 7.V.1496. 8°",Tours,1496,1496,,ih00427870,https://gesamtkatalogderwiegendrucke.de/docs/GW13326.htm,https://data.cerl.org/istc/ih00427870,
13327,Horae ad usum Aeduensem (Autun).,"Horae ad usum Aeduensem (Autun). Troyes: Guillaume Le Rouge, 31.I.1493/94. 16°",Troyes,1493,1494,,ih00337800,https://gesamtkatalogderwiegendrucke.de/docs/GW13327.htm,https://data.cerl.org/istc/ih00337800,
13328,Horae.,"Horae. [Italien: Drucker der Horae (GW 13328), nicht nach 1500]. 8°",Italien,1500,1500,,ih00336100,https://gesamtkatalogderwiegendrucke.de/docs/GW13328.htm,https://data.cerl.org/istc/ih00336100,
13329,Horae. Officium BMV.,"Horae. Officium BMV. [Ferrara: Andreas Belfortis, um 1475]. 8°",Ferrara,1475,1475,,ih00357290,https://gesamtkatalogderwiegendrucke.de/docs/GW13329.htm,https://data.cerl.org/istc/ih00357290,
13330,Horae. Officium.,"Horae. Officium. Ferrara: Laurentius de Rubeis, 15.VII.1497. 16°",Ferrara,1497,1497,,io00049000,https://gesamtkatalogderwiegendrucke.de/docs/GW13330.htm,https://data.cerl.org/istc/io00049000,
13331,Horae. Officium BMV.,"Horae. Officium BMV. Florenz: Nicolaus Laurentii, 5.VII.1483. 8°",Florenz,1483,1483,,ih00357750,https://gesamtkatalogderwiegendrucke.de/docs/GW13331.htm,https://data.cerl.org/istc/ih00357750,
13332,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Florenz: Francesco di Dino, um 1487]. 8°",Florenz,1487,1487,,ih00357450,https://gesamtkatalogderwiegendrucke.de/docs/GW13332.htm,https://data.cerl.org/istc/ih00357450,
13333,Horae. Officium BMV.,"Horae. Officium BMV. [Mailand: Antonius Zarotus, um 1475]. 8°",Mailand,1475,1475,,ih00257280,https://gesamtkatalogderwiegendrucke.de/docs/GW13333.htm,https://data.cerl.org/istc/ih00257280,
13334,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Mailand: Christoph Valdarfer, 1.IV.1485. 16°",Mailand,1485,1485,,ih00357772,https://gesamtkatalogderwiegendrucke.de/docs/GW13334.htm,https://data.cerl.org/istc/ih00357772,
13335,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 11.VI.1476. 16°",Neapel,1476,1476,,ih00357295,https://gesamtkatalogderwiegendrucke.de/docs/GW13335.htm,https://data.cerl.org/istc/ih00357295,
1333510,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 18.(?)XI.14[76/77(?)]. 16°",Neapel,,,,ih00357350,https://gesamtkatalogderwiegendrucke.de/docs/GW1333510.htm,https://data.cerl.org/istc/ih00357350,
13336,Horae. Officium BMV.,"Horae. Officium BMV. Neapel: Konrad Guldenmund, 1477. 8°",Neapel,1477,1477,,ih00357297,https://gesamtkatalogderwiegendrucke.de/docs/GW13336.htm,https://data.cerl.org/istc/ih00357297,
13337,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 10.XI.1478. 8°",Neapel,1478,1478,,ih00357360,https://gesamtkatalogderwiegendrucke.de/docs/GW13337.htm,https://data.cerl.org/istc/ih00357360,
13338,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 30.VI.1486. 32°",Neapel,1486,1486,,ih00357800,https://gesamtkatalogderwiegendrucke.de/docs/GW13338.htm,https://data.cerl.org/istc/ih00357800,
13339,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 3.X.1486. 8°",Neapel,1486,1486,,ih00357850,https://gesamtkatalogderwiegendrucke.de/docs/GW13339.htm,https://data.cerl.org/istc/ih00357850,
13340,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Neapel: Matthias von Olmütz], 3.X.1487. 16°",Neapel,1487,1487,,ih00357930,https://gesamtkatalogderwiegendrucke.de/docs/GW13340.htm,https://data.cerl.org/istc/ih00357930,
13341,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Christian Preller, 15.XI.1487. 8°",Neapel,1487,1487,,ih00357950,https://gesamtkatalogderwiegendrucke.de/docs/GW13341.htm,https://data.cerl.org/istc/ih00357950,
13342,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Neapel]: Matthias von Olmütz, 15.X.1488. 16°",Neapel,1488,1488,,ih00359643,https://gesamtkatalogderwiegendrucke.de/docs/GW13342.htm,https://data.cerl.org/istc/ih00359643,
13343,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 5.III.1490. 16°",Neapel,1490,1490,,ih00364600,https://gesamtkatalogderwiegendrucke.de/docs/GW13343.htm,https://data.cerl.org/istc/ih00364600,
13344,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Christian Preller [für Antoine Gontier], 9.IV.1490. 8°",Neapel,1490,1490,,ih00364800,https://gesamtkatalogderwiegendrucke.de/docs/GW13344.htm,https://data.cerl.org/istc/ih00364800,
13345,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Matthias von Olmütz, 10.II.1492. 16°",Neapel,1492,1492,,ih00369700,https://gesamtkatalogderwiegendrucke.de/docs/GW13345.htm,https://data.cerl.org/istc/ih00369700,
13346,Horae. Officium BMV.,"Horae. Officium BMV. Neapel: Christian Preller, 13.VIII.1495. 8°",Neapel,1495,1495,,ih00377800,https://gesamtkatalogderwiegendrucke.de/docs/GW13346.htm,https://data.cerl.org/istc/ih00377800,
13347,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Neapel: Ayolfus de Cantono, 22.III.1496. 8°",Neapel,1496,1496,,ih00378300,https://gesamtkatalogderwiegendrucke.de/docs/GW13347.htm,https://data.cerl.org/istc/ih00378300,
13348,Horae. Officium BMV.,"Horae. Officium BMV. Neapel: Christian Preller, 26.III.1496. 8°",Neapel,1496,1496,,ih00378400,https://gesamtkatalogderwiegendrucke.de/docs/GW13348.htm,https://data.cerl.org/istc/ih00378400,
13349,Horae. Officium BMV.,"Horae. Officium BMV. Neapel: Christian Preller, 22.I.1498. 8°",Neapel,1498,1498,,ih00393400,https://gesamtkatalogderwiegendrucke.de/docs/GW13349.htm,https://data.cerl.org/istc/ih00393400,
13350,Horae. Officium BMV secundum usum Celestinorum ordinis S. Benedicti.,"Horae. Officium BMV secundum usum Celestinorum ordinis S. Benedicti. Neapel: Martin von Amsterdam für Andreas Ihyracensis, 27.I.1499. 8°",Neapel,1499,1499,,ih00427960,https://gesamtkatalogderwiegendrucke.de/docs/GW13350.htm,https://data.cerl.org/istc/ih00427960,
13351,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Rom]: Theobald Schenkbecher, [um 1473]. 8°",Rom,1473,1473,,ih00357200,https://gesamtkatalogderwiegendrucke.de/docs/GW13351.htm,https://data.cerl.org/istc/ih00357200,
13352,Horae.,"Horae. [Rom: Johann Bulle, um 1478/79]. 16°",Rom,1478,1479,,ih00357210,https://gesamtkatalogderwiegendrucke.de/docs/GW13352.htm,https://data.cerl.org/istc/ih00357210,
13353,Horae. Officium BMV.,"Horae. Officium BMV. Rom: [Georg Herolt], 17.III.1481. 8°",Rom,1481,1481,,ih00357500,https://gesamtkatalogderwiegendrucke.de/docs/GW13353.htm,https://data.cerl.org/istc/ih00357500,
13354,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Turin: Jacobinus Suigus und Nicolaus de Benedictis, 31.I.1495. 8°",Turin,1495,1495,,ih00377550,https://gesamtkatalogderwiegendrucke.de/docs/GW13354.htm,https://data.cerl.org/istc/ih00377550,
13355,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Nicolas Jenson, 1474. 16°",Venedig,1474,1474,,ih00357230,https://gesamtkatalogderwiegendrucke.de/docs/GW13355.htm,https://data.cerl.org/istc/ih00357230,
13356,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Venedig: Nicolas Jenson, um 1475]. 16°",Venedig,1475,1475,,ih00357260,https://gesamtkatalogderwiegendrucke.de/docs/GW13356.htm,https://data.cerl.org/istc/ih00357260,
13357,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Venedig]: Nicolas Jenson [für(?)] Raphael Zovenzonius, [um 1475]. 16 °",Venedig,1475,1475,,ih00357270,https://gesamtkatalogderwiegendrucke.de/docs/GW13357.htm,https://data.cerl.org/istc/ih00357270,
13358,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Nicolas Jenson, 1475. 32°",Venedig,1475,1475,,ih00357250,https://gesamtkatalogderwiegendrucke.de/docs/GW13358.htm,https://data.cerl.org/istc/ih00357250,
13359,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Andreas de Paltaszichis, 20.IV.1478. 16°",Venedig,1478,1478,,ih00357300,https://gesamtkatalogderwiegendrucke.de/docs/GW13359.htm,https://data.cerl.org/istc/ih00357300,
13360,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Venedig: Christoph Arnold], 13.VI.1478. 16°",Venedig,1478,1478,,ih00357340,https://gesamtkatalogderwiegendrucke.de/docs/GW13360.htm,https://data.cerl.org/istc/ih00357340,
13361,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Nicolaus Girardengus, 10.XI.1481. 16°",Venedig,1481,1481,,ih00357650,https://gesamtkatalogderwiegendrucke.de/docs/GW13361.htm,https://data.cerl.org/istc/ih00357650,
13362,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. [Venedig: Andreas Torresanus] für Johann von Köln, Nicolas Jenson und Genossen, 22.XII.1481. 32°",Venedig,1481,1481,,ih00357700,https://gesamtkatalogderwiegendrucke.de/docs/GW13362.htm,https://data.cerl.org/istc/ih00357700,
13363,Horae ad usum Salzeburgensem (Salzburg). Mit Beig. von Aurelius Augustinus(?).,"Horae ad usum Salzeburgensem (Salzburg). Mit Beig. von Aurelius Augustinus(?). Venedig: Nikolaus von Frankfurt, 1482. 16°",Venedig,1482,1482,,ih00357740,https://gesamtkatalogderwiegendrucke.de/docs/GW13363.htm,https://data.cerl.org/istc/ih00357740,
13364,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Georgius Arrivabene und Paganinus de Paganinis, 1484. 16°",Venedig,1484,1484,,ih00357770,https://gesamtkatalogderwiegendrucke.de/docs/GW13364.htm,https://data.cerl.org/istc/ih00357770,
13365,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Leoviller, [um 1485/88]. 8°",Venedig,1485,1488,,ih00357780,https://gesamtkatalogderwiegendrucke.de/docs/GW13365.htm,https://data.cerl.org/istc/ih00357780,
13366,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Georgius Arrivabene und Paganinus de Paganinis, 1.IV.1485. 16°",Venedig,1485,1485,,ih00357773,https://gesamtkatalogderwiegendrucke.de/docs/GW13366.htm,https://data.cerl.org/istc/ih00357773,
13367,Horae. Officia per circuitum anni.,"Horae. Officia per circuitum anni. Venedig: Johann Leoviller, 1486. 16°",Venedig,1486,1486,,ib00939000,https://gesamtkatalogderwiegendrucke.de/docs/GW13367.htm,https://data.cerl.org/istc/ib00939000,
13368,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 1488. 16°",Venedig,1488,1488,,ih00359730,https://gesamtkatalogderwiegendrucke.de/docs/GW13368.htm,https://data.cerl.org/istc/ih00359730,
13369,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Andreas Torresanus, 23.VII.1489. 16 °",Venedig,1489,1489,,ih00361500,https://gesamtkatalogderwiegendrucke.de/docs/GW13369.htm,https://data.cerl.org/istc/ih00361500,
13370,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 1490. 8°",Venedig,1490,1490,,ih00366400,https://gesamtkatalogderwiegendrucke.de/docs/GW13370.htm,https://data.cerl.org/istc/ih00366400,
13371,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 4.XII.1490. 32°",Venedig,1490,1490,,ih00365300,https://gesamtkatalogderwiegendrucke.de/docs/GW13371.htm,https://data.cerl.org/istc/ih00365300,
13372,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 3.XII.1491. 32°",Venedig,1491,1491,,ih00369350,https://gesamtkatalogderwiegendrucke.de/docs/GW13372.htm,https://data.cerl.org/istc/ih00369350,
13373,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Theodorus de Ragazonibus, 12.VII.1492. 16°",Venedig,1492,1492,,ih00370300,https://gesamtkatalogderwiegendrucke.de/docs/GW13373.htm,https://data.cerl.org/istc/ih00370300,
13374,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 4.II.1492/93. 16°",Venedig,1492,1493,,ih00370950,https://gesamtkatalogderwiegendrucke.de/docs/GW13374.htm,https://data.cerl.org/istc/ih00370950,
13375,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Hamann, 14[93]. 8°",Venedig,,,,ih00375500,https://gesamtkatalogderwiegendrucke.de/docs/GW13375.htm,https://data.cerl.org/istc/ih00375500,
13376,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich, 6.V.1493. 32°",Venedig,1493,1493,,ih00373300,https://gesamtkatalogderwiegendrucke.de/docs/GW13376.htm,https://data.cerl.org/istc/ih00373300,
13377,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). Venedig: Johann Hamann für Gerard Barrevelt und Frederick Egmondt, 1494. 16°",Venedig,1494,1494,,ih00420440,https://gesamtkatalogderwiegendrucke.de/docs/GW13377.htm,https://data.cerl.org/istc/ih00420440,
13378,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Hieronymus de Sanctis, 26.IV.1494. 8°",Venedig,1494,1494,,ih00374500,https://gesamtkatalogderwiegendrucke.de/docs/GW13378.htm,https://data.cerl.org/istc/ih00374500,
13379,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich, 30.XI.1494. 16°",Venedig,1494,1494,,ih00377300,https://gesamtkatalogderwiegendrucke.de/docs/GW13379.htm,https://data.cerl.org/istc/ih00377300,
13380,Horae. Cursus officiorum secundum usum Salzeburgensem (Salzburg).,"Horae. Cursus officiorum secundum usum Salzeburgensem (Salzburg). Venedig: Johann Hamann für Johann Volkarth, 14.XI.1495. 8°",Venedig,1495,1495,,ih00419500,https://gesamtkatalogderwiegendrucke.de/docs/GW13380.htm,https://data.cerl.org/istc/ih00419500,
13381,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich für Lucantonio Giunta, 31.VII.1496. 24(?)°",Venedig,1496,1496,,ih00378700,https://gesamtkatalogderwiegendrucke.de/docs/GW13381.htm,https://data.cerl.org/istc/ih00378700,
13382,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: Johann Emerich für Lucantonio Giunta, 31.VIII.1496. 32°",Venedig,1496,1496,,ih00379100,https://gesamtkatalogderwiegendrucke.de/docs/GW13382.htm,https://data.cerl.org/istc/ih00379100,
13383,Horae. Officium BMV secundum usum Romanum.,"Horae. Officium BMV secundum usum Romanum. Venedig: [Johann Emerich], 9.V.1497. 32°",Venedig,1497,1497,,ih00383200,https://gesamtkatalogderwiegendrucke.de/docs/GW13383.htm,https://data.cerl.org/istc/ih00383200,
